RMSD,Area,ED,Energy,SS,ResidueLength,PairNumber
3,10285.7,43664.4,-1855.91,129,197,2257
5,8591.13,21607,-1178.67,201,145,1156
2,10223.9,35248.4,60818.1,193,208,1691
1,5401.26,2021.38,-1333.7,7,77,165
4,9983.25,28573.1,-1419.42,152,158,1403
2,14971.5,101736,7169240,54,283,3965
4,17513.1,161215,-2173.17,92,359,6068
2,4718.22,2948.82,87516,153,71,249
5,3942.3,408.163,1630.6,11,54,28
4,6951.33,6822.71,241.616,103,95,427
0,16254.2,187705,-8758,52,369,7467
3,4429.85,1006.75,-677.3,28,62,102
5,10115.9,27036,-1310.23,142,172,1412
2,6180.75,8086.53,-3376.9,9,106,549
5,4160.79,416.955,1398.5,11,54,28
0,19649,371626,-8177,49,443,11717
2,15606.1,88729.6,60075,92,301,3369
5,3694.53,523.868,-792.13,3,43,52
5,7509.89,12109.1,-949.239,109,130,694
2,7956.51,9424.86,-2151.03,185,135,587
1,5317.21,3696.13,-1205.5,9,89,249
0,6925.37,5704,-1578,41,75,293
0,11750,142056,-4981,22,256,6278
2,12506.3,73505.5,-2561.54,29,249,3630
5,4291.21,2959.31,-790.51,29,65,202
2,4025.5,2106.96,-1460.1,5,63,184
3,8337.61,20943.4,437.41,35,143,1203
4,6315.17,8461.11,-2887.9,9,106,549
3,5855.85,3951.35,-935.41,10,85,269
4,13645.8,41685.2,33454.6,242,278,1938
5,4919.68,4412.5,-980.21,87,72,340
5,3623.1,493.009,-963.49,1,36,35
5,13299.1,62514.7,499.183,306,233,2897
3,12996.6,70075.2,-2669.37,187,262,3211
3,4968.72,2110.88,221.5,16,75,165
4,9184.16,12346.5,7349920,61,128,693
5,3712.56,474.059,-847.59,2,36,35
0,11830.4,37415,-3077,32,230,1937
3,3835.11,2172.43,-452.221,6,43,161
2,14340.7,59508.9,-1000.1,66,305,2610
1,5415.23,4019.85,-1209,12,85,267
3,6888.54,12000.5,-556.237,9,105,765
5,16561.5,177101,34272.6,121,367,7087
2,19476.6,160620,43092300,124,352,6744
4,8535.31,9576.33,83.704,24,130,515
0,23920.1,449777,-12469,112,545,12833
2,6659.1,6428.13,612.66,175,108,428
3,9697.77,36892.9,-1256.44,35,205,1751
3,7034.45,13834.1,-905.606,28,120,809
1,4275.38,1330.42,-997.15,2,57,129
4,6370.86,5447.91,-770.29,27,99,372
4,7461,4966.98,-869.775,38,84,205
0,17361,190729,-8823,48,284,4627
5,8232.33,16454.1,-326.735,19,142,844
4,15135.3,81486.1,5024.06,65,320,3466
5,3443.19,695.548,214.97,3,31,53
0,7508.48,20097,-2308,68,154,1157
2,4310.87,670.21,-83.063,17,58,43
2,15314,102250,-2636.19,128,283,3965
3,4339,537.303,312.01,26,65,35
3,10158.4,24779.1,196.681,46,177,1313
2,11486.2,34952.2,11249200,128,234,1581
2,16471.2,161277,-7512.5,207,352,6744
0,20928.5,268693,-7888,77,456,8740
5,4249.18,6857.22,-158.35,19,68,481
0,10191.7,27998,-3089,41,151,1163
3,13639.5,53513,382994,116,215,2188
4,12171.6,36803.1,-2060.77,194,225,1755
2,21268.5,168238,482374,332,449,5537
0,4825.41,1690,-1032,20,74,149
3,8873.69,24370.4,-2664.82,30,177,1313
2,5522.07,4430.75,-775.552,15,88,292
2,22078.4,352313,-694.379,256,440,10967
2,7129.45,8868.84,-837.622,6,95,543
5,6185.61,7882.99,-644.9,28,99,583
0,11007.1,79305,-3456,33,227,3704
0,24526.4,608544,-9812,387,604,14152
3,8224.3,20729,695.52,36,143,1203
0,20734.5,526515,-13947,92,574,17322
0,6025.06,5780,-1943,6,104,345
5,4847.32,3138.79,-1972.8,16,70,205
1,3191.26,582.6,-371.86,3,51,45
4,3591.68,499.424,-1057.6,2,36,35
5,9446,19927.2,47237.2,40,157,1113
4,9432.56,28525.4,1064540,125,179,1626
2,10381,30065.1,3010.2,126,234,1581
4,5388.05,3397.3,-740.799,137,51,132
5,7803.27,8925.16,1209.1,33,130,515
3,6221.96,4214.05,-773.294,86,88,318
1,6876.55,7884.25,-3403.8,12,117,427
0,33076.4,1034590,-18277,159,820,29095
5,3448.96,667.346,434.49,4,31,53
0,7827.7,7481,-2187,7,97,400
0,10213.2,59305,-5428,25,233,3050
4,9892.91,17230.3,-2488.35,34,172,973
1,4907.91,2859.84,-1235.61,19,77,244
0,11905.9,50151,-6717,49,259,2538
4,23114.5,279654,-1404.54,314,468,9276
5,4160.57,2460.3,-826.9,28,63,184
1,4239.06,2568.98,-1003.3,13,65,202
0,6132.72,3843,-2042,11,100,248
0,16352.5,207560,-10731,87,387,8211
3,5596,7618.4,-589.68,30,99,583
0,18436.7,232931,-14768,191,456,8877
4,11813.9,33520.1,2191.8,57,210,1213
3,4761.06,489.121,67.106,24,65,35
5,11397.1,19995,423.943,50,167,973
0,7383.83,12007,-1608,26,145,768
0,12236.5,133472,-6364,46,254,5416
4,9782.5,27772.1,-1465.38,157,158,1403
3,8172.5,8674.98,1151.8,38,144,553
2,4321.67,6103.14,-547.11,8,68,481
4,4082.01,2307.27,-945.78,6,63,184
4,9275.13,17179.2,4204100,36,133,890
3,12621.7,92789.4,-745.832,216,254,3885
4,12977.9,63102.6,5398.7,47,279,2979
2,9390.38,34859.3,311265,40,148,1919
2,13618.7,76982.3,629755,191,262,3211
2,19765.5,409617,-10286.3,63,473,14125
2,5521.95,3687.22,-880.568,64,85,269
5,8756.75,9885.87,1265.1,37,130,515
2,6031.18,8062.88,-3498,9,106,549
0,11020.6,35953,-4783,82,194,1582
2,7504.03,9344.92,549.986,18,138,554
4,5877.87,4266.48,-1058.66,17,72,340
5,3609.89,452.429,-567.31,3,36,35
3,8521.16,13581.3,262252,113,148,729
4,4891.27,1589.08,-1345.3,5,70,131
1,14577.5,101948,-3548.83,47,283,3965
4,5705.03,1135.94,-1787.1,6,57,76
4,10900.6,36580.4,-3134.74,161,225,1755
2,4253.6,2553.24,-1321.6,11,65,202
2,6406.53,3505.99,1012,17,101,206
3,5409.25,1025.9,-1344.9,6,57,76
1,9647.23,17154.7,25585.6,92,183,931
5,7102.67,7571.16,1513,43,109,432
4,4552.69,2810.11,-1108.9,29,65,202
5,21048.5,414830,-9634.13,69,473,14125
5,5769.33,1712.14,-1297.77,179,76,147
3,10832.2,36375.4,-2949.43,160,225,1755
4,10089.3,26789.5,71215.4,28,174,1415
5,4030,404.07,1017.4,7,54,28
3,7140.3,9603.81,-1626.93,19,123,621
2,8415.94,10513.9,-2101.48,18,139,587
2,4852.64,2696.85,302.697,102,67,224
2,4366.51,5965.78,-291.13,27,68,481
5,7002.47,8814.92,530.235,23,95,543
0,12907.1,90323,-6766,52,277,3719
0,10719.1,55379,-3185,39,192,2601
0,13972.3,151807,-7866,50,331,6285
5,3681.82,458.87,-1023.9,2,36,35
2,3989.05,682.508,-972.83,5,58,43
5,4059.59,685.693,-429.69,9,58,43
4,3692.63,554.131,-332.95,5,43,52
4,9778.68,25805,-287.037,157,174,1415
5,5858.77,2872.96,1362.03,53,75,166
3,6126.11,10915.6,-118.581,23,102,764
0,16399.2,258182,-10008,80,413,9680
4,4424.51,2533.94,-925.74,26,63,184
4,3642.33,567.9,-592.14,15,43,52
0,13708.4,80575.1,-6158.7,64,340,3632
5,7613.87,9257.75,2423.1,40,144,553
0,16024.8,132172,-6483,47,348,5123
1,4778.35,1878.78,-163.94,12,75,165
4,9665.51,12168.7,433.95,19,152,693
2,5676.08,7629.94,-1195.58,14,104,457
4,23086.6,281132,407674,258,468,9276
1,6663.66,7656.42,-2398.3,11,117,427
1,6700.09,17176,-2426.7,7,128,1065
0,13204.5,142276,-8216,144,322,5630
3,4255.96,2807.67,-462.33,26,65,202
5,4743.63,2329.65,-216.79,4,61,184
1,3900.1,772.513,-2192.8,9,54,64
5,6413.51,4145.54,178.158,146,101,270
0,14253.5,80859,-7864,74,299,3464
0,7649.08,9397.03,-3142.2,16,135,587
3,9009.55,28802.5,-1648.63,156,179,1626
3,6213.3,3480.38,649.3,20,101,206
2,14723.3,250643,-3207.15,102,346,7851
4,9879.29,27888.4,8393.65,155,158,1403
5,6577.04,6487.83,-114.593,16,118,426
0,5056.07,3732.65,-1157.1,20,82,289
3,4553.64,2666.68,113.94,17,65,202
5,4237.89,2823.07,-353.05,41,65,202
5,3129.32,1291.47,-316.137,9,40,100
2,6083.46,10838.4,198181,90,102,764
5,4235.78,5992.11,-399.79,15,67,481
2,5631.4,7521.78,-1263.94,103,104,457
0,12106.4,60134,-9203,126,263,2535
5,5316.8,2639.47,-990.99,9,65,202
2,8778.83,18392,-4801,16,146,891
0,10401.9,26548.6,-2989.27,136,185,1313
2,11759.9,33928.4,-4639.54,124,234,1581
2,10884.1,35050.4,-1490.38,33,208,1691
4,3894.93,2246.91,-1065.1,11,63,184
3,11726.1,53020.4,-617.73,116,224,2192
4,6011.05,7508.62,5319.73,62,90,405
0,10527.2,27400,-4357,41,188,982
4,6753.84,11522,-946.933,155,111,651
3,9593.3,12138.6,256.99,21,152,693
3,9595.69,24235.1,1219210,34,177,1313
5,4959.9,1564.6,-1093.3,6,70,131
2,7889.31,9586.19,-2085.23,13,130,490
2,8478.36,18314.3,-4798.6,13,146,891
5,5654.23,1097.77,-1375.2,2,57,76
3,9257.04,36892.8,-4042.1,42,196,1997
0,12211.6,42337,-6104,44,221,1749
3,4269.1,1694.76,-319.65,4,61,134
0,5844.32,9191,-3242,60,111,619
0,14519.2,173915,-5790,61,276,5625
3,4015.86,1656.39,-678.22,6,61,134
3,4139.08,1680.83,-653.28,4,61,134
0,8970.22,14999,-3493,15,165,848
3,6508.34,10313.1,-1347.5,23,109,689
3,13151.2,41629.4,-6291.71,241,278,1938
5,11837.5,36887.8,-2907.31,41,205,1751
0,8876.41,41648,-3024,25,165,1929
0,21126.6,344450,-14064,68,476,11423
5,4442.94,2879.1,-789.73,17,65,202
0,6757.58,10897,-3399,23,116,654
4,8003.84,4820.79,-1733.84,24,131,271
2,9745.18,10186.1,-748.01,101,154,587
3,6130.16,3951.48,-720.26,11,100,294
0,7422.19,15915,-2418,52,140,934
0,16438.5,189878,-9723,71,350,7587
2,6204.79,8066.13,-2820.4,8,106,549
1,5090.11,3123.49,-2115.9,4,65,202
0,14522.9,67960,-8632,245,301,3058
2,7494.64,12944.1,-950.631,138,123,726
3,14390.8,88711.7,406.081,55,291,3799
3,4469.25,1018.61,-1395.1,22,66,101
4,9916.08,33581.5,-645.172,127,176,1922
4,8248.93,15337.5,-1031,30,127,802
3,3446.33,690.087,-274.86,5,31,53
4,5193.97,4370.62,-1487.61,20,85,343
1,3928.03,1192.03,-750.72,10,55,88
3,5248.75,2842.69,240733,107,67,224
2,15111.3,136207,-150.641,199,279,5626
3,3482.95,1398.86,239283,32,40,100
1,10502.7,41231.7,-5540.17,128,227,2059
4,3535.73,679.414,61.304,3,31,53
4,13752.3,96494.2,-5572.27,159,273,4429
4,12380.2,57555.2,4912390,186,223,2822
4,9678.83,17398.6,-1367.85,31,142,844
4,4132.4,1137.52,348964,31,51,102
0,6362.63,12564.9,-2073.3,146,123,726
3,8706.43,26469.1,-1036.42,37,155,1364
0,10776.5,71879,-3766,29,214,3291
4,3609.36,510.694,-510.23,7,43,52
5,4550.39,1205.14,-816.01,12,59,101
5,6473.56,22790.9,-2195.8,89,128,1255
3,3531.26,733.395,-224.93,6,31,53
3,8288.36,14328.4,15928.5,12,140,845
1,4118.07,5696.09,-623.83,20,68,481
4,8367.59,27703.9,-2001.01,34,156,1364
1,3863.27,1215.18,-830.57,9,55,88
2,15418.7,99315.2,-3172.56,45,281,3974
2,15070.3,59444.6,389397,155,305,2610
0,20902.5,253758,-15030,87,581,9006
0,13509.6,92110,-5886,30,294,4064
4,3738.84,558.657,-560.94,5,43,52
5,4566.08,2798.68,-18.828,37,65,202
3,14613,250301,6423.93,102,346,7851
0,11046.1,40932,-3835,43,182,2051
3,14303.3,86256.1,-757.107,55,291,3799
2,4026.85,2073.89,-1771.3,3,63,184
1,3940.57,1180.87,-768.58,9,55,88
5,7475.03,18008.3,-888.98,13,128,1065
1,4418.02,981.523,-470.05,4,55,88
1,11573.5,68787.9,-3340.69,49,247,3373
3,9048.5,23978.8,18781.9,106,154,1252
4,8748.91,12327.1,539.551,109,128,693
2,14258,50356.7,18490800,73,262,2394
3,2700.95,46.3885,-308.623,101,24,5
0,22876.7,414869,-12806,95,509,13313
4,14814.3,96663.2,6570.4,54,294,4249
3,13452.9,51886,-1883.1,164,288,2334
0,12150.4,35499,-5749,35,197,1808
2,8814.94,17172.9,-2594.9,22,142,844
4,4626.77,1052.52,-971.81,21,66,101
5,3990.44,557.138,-1169.5,24,58,43
2,14104.3,99530.4,-4236.96,39,281,3974
2,3939.25,2086.62,-1754.9,4,63,184
3,4074.28,2504.35,-669.54,6,65,202
3,3473.23,716.613,346.7,6,31,53
0,13071.6,151812,-6450,66,284,6506
3,13846.1,91755.4,-2151.27,216,254,3885
5,9679.26,25934.7,-2281.74,176,154,1252
3,4869.96,1912.39,-889.14,2,66,164
5,6922.29,9859.77,1459.8,20,115,547
3,4125.58,5862.23,-189.17,7,68,481
0,15505.6,93179,-7544,53,323,3632
5,4647.35,2265.19,-543.18,11,61,184
2,10392.1,38100.3,-1133.75,30,205,1751
3,8083.72,14353.9,-2665.8,91,140,845
0,19721.2,370210,-10704,274,415,11273
5,3823.61,430.15,629.93,11,54,28
5,10700.9,23652,-785.819,45,176,1313
1,4441.36,981.251,-1168.5,14,66,101
4,5093.76,4068.27,357.83,11,72,340
0,9996.25,27558,-4172,101,199,1523
4,5820.12,1063.86,-1372.8,6,57,76
3,7897.93,22901.8,-694.63,34,150,1214
2,4005.1,2180.76,816.313,51,54,165
0,26806.6,672224,-18932,124,719,19835
0,10627.6,42267,-4607,23,225,2060
5,18276.4,197225,3029.43,150,390,7459
5,9761.19,39992.8,-604.87,114,207,1995
2,7128.12,4059.86,-1458.58,85,101,249
5,11467.8,55077.6,1717.96,161,223,2822
3,4057.92,1169.6,-610.56,8,55,88
2,11379.8,26846.9,11662600,105,172,1412
2,15484.2,100558,-3826.63,44,281,3974
5,7773.63,12782,-508.325,36,130,694
3,13323.4,86399.8,3797.8,58,291,3799
2,4504.99,1033.46,-756.6,28,62,102
3,4050.01,1932.78,-652.925,73,63,166
2,7198.24,4049.34,35503,89,101,249
4,4992.6,2122.03,-772.04,9,75,165
2,14111.4,135001,-3256.49,211,279,5626
2,22304.3,410199,-2095.71,64,473,14125
4,7543.32,13147.6,-1931.76,79,132,806
2,5947.46,5377.58,-928.602,10,99,321
5,5590.31,2540.51,537.9,16,81,169
2,8269.98,33498.2,138.063,101,148,1919
0,7750.82,19685,-3099,89,167,1206
4,7660.96,26992.4,-2875.27,133,156,1521
3,15703.1,88633.2,1548.59,106,301,3369
0,16080.8,128791,-8466,116,296,4816
0,27980.6,579140,-8230,130,628,14318
4,7512.53,13196.4,440.137,33,170,771
1,3912.65,774.03,-2135.4,9,54,64
3,10597.2,27664.2,357462,99,172,1412
3,13875.3,48849.3,20433.6,112,223,2059
4,16990,157832,4405.61,209,359,6068
0,10556.3,24587,-5161,34,203,1314
0,7007.92,15216,-3321,39,128,928
2,12108.1,49757,-3498.77,225,262,2394
4,13045.9,72085.8,-1641.68,183,262,3211
5,9421.29,18862.1,-1975.5,181,133,890
5,7842,14417.3,-130.12,39,127,802
4,4690.13,1556.98,-1219.8,5,70,131
3,3506.36,743.243,354.9,6,31,53
4,6077.17,6377.07,769219,112,95,427
0,6216.72,14839,-3059,33,114,889
4,3909.97,459.308,-678.17,3,36,35
2,5574.89,3509.71,-734.24,134,51,132
3,9734.93,24348.5,-619.802,29,177,1313
1,6091.17,5145.4,-1394.9,8,105,371
4,3534.04,520.912,-496.16,15,43,52
0,8169.53,2794,-2120,23,120,134
3,14852.3,87319.8,1416.99,102,301,3369
0,16409.4,123701,-7798,174,315,4067
5,7364.63,14365.2,-1781.95,27,120,809
5,9986.29,20659.6,-1132.43,37,157,1113
5,12402.6,61997.2,-5501.85,50,246,2754
5,4800.69,2220.21,823.09,32,75,165
4,3234.36,555.657,-253.51,18,51,45
1,3875.1,1203.19,-758.61,9,55,88
4,10230.2,26292.9,-470.176,24,174,1415
5,4554.61,2137.3,-94.977,18,75,165
2,4690.49,1996.37,-41.852,10,75,165
4,21264.1,413904,-7898.82,97,467,14125
0,12864.2,53458,-4921,56,272,2321
4,5207.96,1100.19,-1624.5,3,57,76
3,3632.09,492.888,-650.48,3,36,35
0,16733.5,155718,-6300,53,370,5972
2,5723.72,3742.56,-922.591,44,85,269
3,8152.75,26943.4,-112.967,16,156,1521
0,8091.76,29645.5,-3877.32,145,179,1626
3,10007.1,35661.5,-916.798,22,208,1691
2,7984.59,20620.6,1299.9,36,143,1203
4,11934.4,40793.3,-936.94,150,205,1751
4,9325.6,11610.2,-473.331,30,156,654
0,13378.5,135275,-10438,43,323,5526
4,9906.09,37330.9,-1844.16,37,196,1997
3,5562.23,7508.53,497.1,10,99,583
3,4608.41,1007.37,-519.14,27,62,102
3,12435.7,78813.6,473.215,37,252,3882
5,4827.42,2319.24,-386.54,2,61,184
3,10996.8,57433.6,-3453.69,325,217,2904
4,3470.13,682.685,182.74,7,31,53
4,4662.76,1613.06,-1006.8,8,70,131
1,7616.05,13325.5,-3084,2,125,694
2,13307,63941.7,31944.4,110,224,2192
2,14161.3,59472.7,1102.99,147,305,2610
0,8664.95,38828.1,-4713.97,127,207,1995
5,3376.82,324.671,1520.6,11,54,28
3,4698.27,1990.23,-847.04,11,75,165
5,15430.1,159002,3568.7,115,310,6737
0,10489.7,26406,-4909,46,216,1315
4,15176.5,191806,4610.04,44,286,7322
3,12324.2,79417.4,-1263.62,163,252,3882
0,14242.2,124181,-6765,44,339,5633
5,3628.3,532.269,-873.21,4,36,35
2,5291.96,4276.55,90119.6,20,79,317
0,14499.9,138491,-9102,40,354,5955
0,16156.4,125054,-7554,179,330,4821
3,7164.74,13566.8,1071220,18,96,804
3,7334.25,9539.3,-2384.54,95,123,621
4,9472.67,36738,-3978.93,32,196,1997
5,3750.9,381.482,1461.1,11,54,28
2,4508.51,2552.84,-1117,8,65,202
4,10591,48558.1,-1824.59,82,190,2118
4,14718.7,69122.7,142673,37,325,3143
3,6865.06,7312.64,214.12,23,109,432
2,7220.29,4082.49,-1407.49,87,101,249
4,11876.3,28896.3,-2.8681,48,178,1410
3,14256.8,78406.6,1109.4,72,320,3466
3,6915.78,13443.2,-957.155,190,96,804
5,6154.08,2169.21,4273510,12,82,185
4,13703.7,68600.9,73262400,132,325,3143
4,5088.57,2191.24,1031.2,23,75,165
2,3982.36,384.567,528.25,7,54,28
3,6621.82,6813.11,116919,79,118,426
4,13211.7,96403.9,-798.637,138,273,4429
3,8223.57,20649.3,85.594,38,143,1203
4,4895.93,1640.06,-1442.6,5,70,131
4,10873.1,57904.3,-413.01,319,217,2904
0,22724.7,519195,-14673,118,571,17504
3,9084.41,29210.6,1618.2,36,179,1626
0,14679.6,112509,-9020,64,330,4528
2,8839.27,19942.3,-1538,103,163,1162
0,5007.59,4945,-1372,34,77,340
3,3922.13,685.131,-448.39,23,58,43
4,4724.35,2168.79,119.74,8,75,165
5,3666.63,568.4,-491.29,16,43,52
4,7153.89,13999,-1253.26,26,120,809
0,32510.9,827634,-23198,171,886,22314
0,29772.3,844064,-12720,134,745,21699
0,6429.33,7750,-731,13,109,491
3,9334.74,39375,698.11,69,196,1885
4,12299.8,90598.5,-2511.06,225,254,3885
5,4414.49,6477.94,466.2,17,68,481
1,3767.83,1524.43,-1436,6,56,114
4,3479.53,702.613,75.668,5,31,53
1,8192.91,13900,-3499.69,124,170,771
5,6296.7,1113.15,-1717.4,7,57,76
0,11730,29321.5,-3669.3,11,179,1212
4,26189.4,282293,-4360.42,299,540,8870
4,7067.96,7230.21,-1429.62,61,109,486
0,8080.24,11424,-3396800,23,129,583
0,10686.3,43507,-4075,98,182,1993
4,8211.19,8776.8,1989.1,38,144,553
4,3661.78,576.875,-37.167,16,43,52
5,9014.51,10303.2,1349.45,198,138,554
1,5013.25,2869.09,-1534.13,17,77,244
0,5865.35,5920,-2260,38,100,422
3,6447.14,6827.22,10669.4,66,118,426
0,5757.16,1245,-3524,46,81,77
3,3552.87,687.58,-177.91,4,31,53
3,9146.88,28611.3,189907,129,179,1626
4,14694,95273.8,159170,256,294,4249
0,10875.2,44735,-4333,86,192,2189
4,18382.9,160538,44254.4,204,359,6068
0,12462.6,72758,-8614,46,283,3377
2,6212.76,8088.27,-2675.2,9,106,549
0,10117.5,34002,-3828,27,175,1577
1,4830.98,1881.13,-599.25,10,75,165
1,7071.89,12542.2,-1653.71,139,123,726
5,4208.24,2713.37,-722.35,22,65,202
4,3894.2,726.603,41.327,11,58,43
3,13690.3,141632,780.382,279,308,6057
4,15459.1,80740.1,546.288,155,320,0
1,7927.88,12959.2,-1997.91,14,132,806
3,5642.41,7899.63,-1896.2,20,99,583
2,3968.36,1212.64,-555.69,13,55,88
4,10291.7,26949.3,40246.9,143,172,1412
2,4556.85,2242.99,-1236.2,11,71,188
4,7796.62,20588.3,-225.37,39,143,1203
3,5172.89,3003.67,-1901.8,3,65,202
5,3756.23,500.818,-655.53,2,36,35
1,6217.64,15280.8,-2010.1,15,125,1014
2,22255.2,349162,-991.112,256,440,10967
0,17736,152573,-11260,112,452,5855
0,5059.43,3845,-1868,7,86,273
3,6044.58,4970.79,180335,64,96,347
1,8130.23,12865.3,238.252,77,132,806
0,19219.9,190532,-10631,72,418,5749
5,3767.62,554.706,-631.83,14,43,52
0,10178.4,29594,-6113,114,191,1632
5,5591.84,1086.1,-1290.9,15,57,76
4,8989.46,13687.2,2701630,103,148,729
4,9462.8,26269.3,-1696.56,30,174,1415
4,7263.74,11203.1,112323,98,114,689
5,5479.32,1745.02,-673.591,16,76,147
4,13668.6,80111.3,-185.275,45,272,3539
0,7337.11,6098,-1753,27,104,344
1,5422.82,4035.28,-1368.2,12,85,267
0,10629,13158,-3576,25,147,658
3,3426.59,694.632,-247.25,5,31,53
1,7646.78,11230.2,-2199.6,14,121,622
0,13734.5,101644,-7282,53,258,4710
3,7936.28,4704.28,23231.8,103,131,271
0,10975.9,40274,-5315,100,210,1755
1,8252.45,15360.9,-2361.8,38,141,932
3,8459.79,14424,-1290.28,16,140,845
0,22137.4,378118,-9055,73,365,7585
5,21102,277576,13108,56,420,9137
0,6361.46,7227,-2002,20,100,516
0,19389.3,246617,-11450,73,387,8080
3,7522.82,14852.2,62078.7,96,131,971
0,11458.4,48185,-4343,120,213,2128
3,13952.5,141412,-33.6109,212,308,6057
0,9158.11,26365,-3488,18,150,1114
3,9126.04,10648.2,27248.7,21,139,587
2,19089.3,156809,-4874.2,323,449,5537
2,6197.77,7988.99,-3492.1,5,106,549
3,8843.35,13770.6,-2903.77,106,148,729
0,7817.81,5783,-2414,8,119,346
3,15347.3,136575,151.318,206,279,5626
4,12448.3,36767.7,-2369.43,10,225,1755
4,4717.62,3640.79,-647.252,78,60,243
3,15323.8,253756,-1536.89,105,346,7851
3,3547.99,707.14,325.51,6,31,53
3,7669.7,14103.6,-506.18,20,127,802
4,6480.27,4873.41,38414.7,24,96,347
5,11298.3,51873.7,413.03,131,209,2534
3,15164.4,63345,-1479.47,133,215,2188
3,3776.12,484.422,-641.07,1,36,35
3,7022.92,17753.1,-2047.8,9,128,1065
0,7680.81,2612,-1881,28,103,151
4,11981.8,29575.9,955.39,52,178,1410
0,13346.1,94766,-6195,182,283,3798
3,11962.1,33325.5,1880.4,51,210,1213
0,20645.6,246932,-10224,77,421,8208
5,9026.67,12441,1096.5,37,152,693
4,9545.52,16898.8,-1812.48,52,160,976
3,13693.8,51949.5,1249.2,123,288,2334
1,14839.5,251994,-8079.94,101,346,7851
1,5704.33,4818.5,-653.409,20,85,343
3,4749.91,1986.87,-853.13,3,75,165
4,4201.81,6071.93,30.789,19,68,481
2,6257.07,11084.4,-925.452,253,102,764
2,12445.9,74663.2,-1090.11,29,249,3630
3,5256.39,4218.52,-1481.82,85,88,318
5,3931.74,6144.63,145.42,17,68,481
0,10729.4,22956,-4078,64,172,1256
5,3975.9,2231.32,-245.61,16,63,184
4,8241.27,8684.18,1653.1,38,144,553
0,11893.9,54573,-6826,50,263,2537
2,22434.8,350678,-2452.94,241,440,10967
4,3689.2,554.621,-687.65,4,43,52
5,11196.1,44169.6,-1513.58,68,196,1885
4,3810.86,558.354,-621.95,5,43,52
1,4025.57,1195.49,-608.69,2,59,101
5,15656.2,158267,2566.7,112,310,6737
4,7853.46,15679.7,-1396.15,90,134,970
3,4006.09,2069.92,1682510,24,43,161
5,7222.89,5456.48,581101,64,86,367
5,3842.41,543.101,-473.86,6,43,52
5,8053.15,14389.3,49.158,33,127,802
5,13221,65669.5,4834.8,36,279,2979
5,16860.5,82827,2803.6,89,340,3632
0,13663.6,133475,-7723,71,300,5834
5,6741.54,12585.4,-169.784,39,105,765
3,3358.28,680.261,441.17,5,31,53
5,6900.44,9364.88,1216.9,13,115,547
3,4817.4,1035.48,-933.19,22,66,101
0,6303.14,6603.99,-2104.27,108,105,459
3,14942.8,90908.1,58009.5,295,254,3973
2,6278.84,8445.57,-1695,11,100,551
3,14818.6,92578.6,-1967.99,215,254,3885
0,14170.2,117576,-6578.29,64,284,4623
4,21079.1,279261,-2599.22,314,468,9276
4,3800.66,476.646,-821.38,2,36,35
4,5801.14,1071.41,-1483.5,8,57,76
5,4295.4,2436.84,-963.97,19,63,184
0,15727.8,221534,-9619,38,332,7951
5,18413.9,204909,-4383.44,163,390,7459
1,3736.55,1212.41,-563.64,9,55,88
2,20947.8,146924,-1098.32,341,449,5537
4,4500.72,393.597,491.26,11,54,28
2,4042.09,2194.64,-878.918,181,54,165
2,7950.06,9796.1,-2926.31,180,135,587
2,4133.01,532.45,488.61,16,65,35
3,7858.61,12438.5,-1252.98,214,105,765
3,6926.84,14200.2,-486.309,95,120,809
2,5139.04,4325.92,-1010.22,17,79,317
3,10803.6,37571.2,-5212.79,180,225,1755
2,4002.81,2173.81,-819.659,19,54,165
4,24662.1,254585,-3110.32,295,537,8350
3,4532.72,2202.42,-1015,11,71,188
3,3341.99,1265.97,839.711,40,40,100
2,4826.38,4215.52,-1395.35,21,79,317
0,21610.1,163389,-8886,77,436,5858
1,11227.9,68523.6,-5458.8,195,247,3373
4,3843.55,480.072,-728.29,1,36,35
3,12003.8,38750.8,703.091,140,235,1818
5,7871.24,9053.88,2132.8,28,144,553
3,6983.26,10830.2,-2042.44,19,109,689
2,10589.6,35790.1,-4258.69,196,208,1691
4,9285.3,26638.3,-2063.99,185,158,1403
0,17944.7,171938,-6960,30,339,5849
5,5521.03,4576.89,-144.16,61,86,367
4,4299.46,1051.57,-856.83,20,66,101
2,12498.3,73480.2,-4624.13,29,249,3630
0,16291.8,137971,-8739,241,335,5636
3,6159.29,11083.6,381.644,80,102,764
4,5070.95,2938.83,-2132.9,6,65,202
2,3982.04,2199.18,102539,23,54,165
0,11661.6,75946,-7403,40,254,3545
4,20909,413501,-1011.26,77,459,14125
1,3907.85,2190.52,-621.48,51,54,165
5,3621.87,567.837,-300.98,15,43,52
4,9317.1,12110.8,763.66,18,152,693
5,9754.93,12666.9,716.8,36,152,693
0,18916.8,240183,-9215,67,441,8998
3,4765.74,1997.93,-733.05,2,75,165
1,3780.88,1203.2,-981.66,9,55,88
0,17750.4,113290,-9224,114,329,3978
0,9054.32,21634,-3734,29,149,1025
1,5350.07,3721.13,-685.51,7,89,249
2,8996.73,25085.8,164164,122,157,1519
5,5158.89,6694.16,418.76,19,68,481
0,24943.1,317341,-13404,132,493,9974
5,6674.1,22201.2,-664.372,79,128,1255
1,6245.4,4789.17,-2090.5,15,107,319
1,11486.5,68683,1850240000,96,247,3373
